inches,battery,ram(GB),weight(g),storage(GB),price(USD),brand_encoded,os_encoded,battery_type_encoded,video_720p_encoded,video_1080p_encoded,video_4K_encoded,video_8K_encoded,video_30fps_encoded,video_60fps_encoded,video_120fps_encoded,video_240fps_encoded,video_480fps_encoded,video_960fps_encoded,resolution_encoded
6.67,5020,6,209.0,64,280.0,12,1,1,1,1,1,0,1,1,1,0,0,1,13
6.4,4000,4,177.0,32,650.0,9,1,1,0,1,0,0,1,0,0,0,0,0,76
6.4,4025,8,170.0,128,430.0,7,1,1,1,1,1,0,1,1,0,0,0,0,13
6.5,5000,4,199.0,64,400.0,8,1,1,0,1,0,0,1,0,0,0,0,0,77
6.1,3500,8,152.0,64,160.0,9,1,1,0,1,0,0,1,0,0,0,0,0,13
6.4,6000,6,188.0,64,310.0,9,1,1,1,1,1,0,1,1,1,1,0,0,10
6.67,5020,6,209.0,64,204.95,12,1,1,1,1,1,0,1,1,1,0,0,1,13
6.67,4700,6,218.0,128,390.0,12,1,1,1,1,1,1,1,1,1,1,0,1,13
6.4,5000,8,185.0,64,190.0,9,1,1,0,1,0,0,1,0,0,0,0,0,13
6.67,4700,8,218.0,128,500.0,12,1,1,1,1,1,1,1,1,1,1,0,1,13
6.58,4200,8,209.0,128,520.0,3,1,1,1,1,1,0,0,1,0,0,0,1,27
6.58,4200,8,226.0,256,569.9,3,1,1,1,1,1,0,0,1,0,0,0,1,27
6.1,3800,8,175.0,128,150.0,3,1,1,1,1,1,0,0,1,0,0,0,1,10
10.3,5000,4,460.0,32,180.0,5,21,1,0,1,0,0,1,0,0,0,0,0,25
6.57,4160,8,192.0,64,209.06,12,1,1,1,1,1,0,1,1,0,0,0,1,13
6.09,3020,3,150.0,64,110.0,2,21,1,0,1,0,0,1,0,0,0,0,0,76
6.5,4000,8,190.0,128,310.0,2,1,1,1,1,1,0,1,1,0,0,0,1,13
6.3,5000,4,185.0,64,120.0,2,1,1,0,1,0,0,1,0,0,0,0,0,77
6.4,5000,4,197.0,32,290.0,9,1,0,0,1,0,0,1,0,0,0,0,0,76
6.22,5000,3,188.0,32,90.0,12,21,1,0,1,0,0,1,0,0,0,0,0,75
6.2,4230,3,168.0,64,227.868,7,19,0,0,1,0,0,1,0,0,0,0,0,75
6.7,4500,8,185.0,128,108.88,9,1,1,1,1,1,0,1,1,1,1,0,1,13
6.5,4000,3,193.0,32,190.0,9,1,1,0,1,0,0,1,0,0,0,0,0,77
6.5,4500,8,187.0,128,204.99,9,1,1,1,1,1,0,1,0,1,0,0,0,13
6.39,4000,6,176.0,128,160.0,2,1,1,0,1,0,0,1,0,0,0,0,0,76
6.3,4000,8,165.0,128,200.0,2,1,1,1,1,1,0,1,0,0,0,0,0,13
6.09,3020,3,150.0,64,150.0,2,21,1,0,1,0,0,1,0,0,0,0,0,76
6.55,4000,8,186.0,128,156.8,7,1,1,1,1,1,0,1,1,1,1,0,0,13
6.78,4510,8,199.0,128,369.6,6,1,1,1,1,1,0,1,1,1,1,0,0,50
6.55,4300,8,180.0,128,740.0,6,1,1,1,1,1,0,1,1,1,1,0,0,13
6.55,4300,8,180.0,128,650.0,6,1,1,1,1,1,0,1,1,1,1,0,0,13
6.55,4300,6,180.0,128,876.0,6,1,1,1,1,1,0,1,1,1,1,0,0,13
6.5,4025,12,171.0,256,240.0,7,1,1,1,1,1,0,1,1,0,0,0,0,13
4.7,1821,3,148.0,64,189.5,0,29,0,1,1,1,0,1,1,1,1,0,0,82
6.57,4000,8,190.0,256,650.0,2,1,1,1,1,1,0,0,1,0,0,0,0,10
6.57,4000,8,186.0,128,670.0,2,1,1,1,1,1,0,0,1,0,0,0,0,10
6.53,4000,8,185.0,128,1170.0,2,1,1,1,1,1,0,0,1,0,0,0,1,13
6.21,3400,6,164.0,64,180.0,2,21,1,0,1,0,0,0,1,0,0,0,0,10
6.5,3750,4,188.0,128,220.0,2,21,1,0,1,0,0,1,0,0,0,0,0,10
6.57,4000,8,184.0,128,230.0,7,1,1,1,1,1,0,1,0,1,0,0,0,13
6.5,5000,8,192.0,64,120.0,7,1,1,1,1,1,0,1,0,1,0,0,0,13
6.22,4230,4,165.0,32,469.0,7,21,1,0,1,0,0,1,0,0,0,0,0,75
6.4,4025,8,180.0,128,540.0,7,1,1,1,1,1,0,1,1,0,0,0,0,13
6.5,5000,8,192.0,128,520.0,7,1,1,1,1,1,0,1,0,1,0,0,0,13
6.57,4200,8,194.0,128,260.0,8,1,1,1,1,1,0,1,1,0,0,0,0,13
6.53,4000,8,180.0,128,120.0,3,1,1,1,1,1,0,0,1,0,0,0,1,13
6.57,4000,8,178.0,128,390.0,3,1,1,1,1,1,0,0,1,0,0,0,1,10
5.0,2600,1,154.0,16,238.19,9,20,0,0,1,0,0,1,0,0,0,0,0,70
6.57,4160,8,192.0,64,270.0,12,1,1,1,1,1,0,1,1,1,0,0,1,13
6.39,4000,4,176.0,64,160.0,2,1,1,0,1,0,0,1,0,0,0,0,0,76
6.3,5000,3,185.0,64,150.0,2,1,1,0,1,0,0,1,0,0,0,0,0,77
6.21,3400,4,160.0,128,480.0,3,21,0,0,1,0,0,0,1,0,0,0,0,10
5.45,3020,2,144.0,32,90.0,2,1,1,0,1,0,0,1,0,0,0,0,0,72
6.47,5260,8,204.0,64,254.44,12,1,1,1,1,1,0,1,1,1,0,0,1,10
6.53,5020,6,199.0,64,156.38,12,1,1,0,1,0,0,1,0,0,0,0,0,10
6.67,5020,8,209.0,64,220.0,12,1,1,1,1,1,0,1,1,1,0,0,1,13
6.5,5000,8,192.0,128,535.0,7,1,1,1,1,1,0,1,0,1,0,0,0,13
5.45,3020,2,144.0,32,200.0,3,1,1,0,1,0,0,1,0,0,0,0,0,72
6.3,5000,4,185.0,32,110.0,3,1,1,0,1,0,0,1,0,0,0,0,0,77
6.5,4000,4,180.0,64,160.0,3,21,1,0,1,0,0,1,0,0,0,0,0,10
6.8,4300,8,180.0,128,870.0,4,1,1,1,1,1,0,1,1,0,0,0,0,17
6.5,5000,4,195.0,32,100.0,8,1,1,0,1,0,0,1,0,0,0,0,0,77
6.5,5000,4,199.0,128,150.0,8,1,1,0,1,0,0,1,0,0,0,0,0,77
6.67,4500,6,208.0,128,260.0,12,1,1,1,1,1,0,1,1,1,0,0,1,13
6.67,4700,8,219.0,128,247.66,12,1,1,1,1,1,1,1,1,1,1,0,1,13
6.47,4200,8,192.0,128,140.0,3,1,1,1,1,1,0,1,1,0,0,0,1,10
6.7,4500,8,185.0,128,299.99,9,1,1,1,1,1,0,1,1,1,1,0,1,13
6.5,5000,6,192.0,32,500.0,9,1,1,0,1,0,0,1,0,0,0,0,0,77
6.5,4000,8,189.0,128,820.0,3,1,1,1,1,1,0,1,0,0,0,0,0,13
6.3,4000,6,163.0,128,247.83,3,1,1,0,1,0,0,1,0,0,0,0,0,13
10.4,7250,8,480.0,64,280.0,2,1,1,0,1,0,0,1,0,0,0,0,0,26
6.63,4300,8,203.0,64,250.0,2,1,1,1,1,1,0,1,1,0,0,0,1,13
6.2,4000,8,168.0,128,440.0,9,1,0,1,1,1,1,1,1,1,1,0,1,51
6.8,4000,3,219.0,64,360.0,4,1,1,0,1,0,0,1,0,0,0,0,0,17
6.53,4000,4,187.0,64,200.0,4,21,1,0,1,0,0,1,0,0,0,0,0,10
6.5,4000,8,182.0,64,260.0,3,1,1,1,1,1,0,1,0,0,0,0,0,13
6.67,4500,8,208.0,128,250.0,12,1,1,1,1,1,0,1,0,0,0,0,0,13
6.44,4200,6,209.0,128,350.0,8,1,1,1,1,1,0,0,1,0,0,0,1,13
6.53,5020,6,199.0,128,130.0,12,1,1,0,1,0,0,1,0,0,0,0,0,10
6.57,4520,8,205.0,64,200.0,12,1,1,1,1,1,0,1,1,0,0,0,1,13
6.57,4520,8,208.0,128,290.0,12,1,1,1,1,1,0,1,1,0,0,0,1,13
6.6,4200,8,202.0,128,300.0,8,1,1,1,1,1,0,0,1,0,0,0,1,13
6.5,4300,6,191.0,64,200.0,8,3,1,1,1,1,0,1,0,1,0,0,0,13
5.71,3020,3,146.0,64,110.0,2,21,1,0,1,0,0,1,0,0,0,0,0,75
5.7,4000,3,168.0,32,130.0,9,1,0,0,1,0,0,1,0,0,0,0,0,75
6.57,4200,8,213.0,128,360.0,2,1,1,1,1,1,0,1,1,0,0,0,1,13
6.81,4300,8,213.0,128,250.0,2,1,1,1,1,1,0,1,0,0,0,0,0,13
6.43,4000,8,183.0,128,100.0,7,1,1,1,1,1,0,1,0,1,0,0,0,13
6.55,4000,8,172.0,128,240.0,7,1,1,1,1,1,0,1,0,1,0,0,0,13
6.3,4000,4,163.0,128,240.0,3,1,1,0,1,0,0,1,0,0,0,0,0,13
6.53,5020,6,198.0,32,100.62,12,1,1,0,1,0,0,1,0,0,0,0,0,10
6.5,4000,8,192.0,128,220.0,3,1,1,1,1,1,0,1,0,0,0,0,0,13
6.22,4230,2,165.0,32,440.0,7,21,1,0,1,0,0,1,0,0,0,0,0,75
6.5,4300,4,191.0,128,190.0,8,1,1,1,1,1,0,1,0,1,0,0,0,13
6.5,5000,2,195.0,32,100.0,8,1,1,1,1,0,0,1,0,1,0,0,0,77
6.6,4200,8,202.0,128,290.0,8,1,1,1,1,1,0,0,1,0,0,0,1,13
6.53,5000,4,196.0,32,77.77,12,1,1,0,1,0,0,1,0,0,0,0,0,77
6.5,5000,3,196.0,32,126.99,8,1,1,0,1,0,0,1,0,0,0,0,0,76
6.53,5000,6,196.0,32,73.99,12,1,1,0,1,0,0,0,1,0,0,0,0,77
7.09,5000,8,232.0,64,240.0,2,1,1,1,1,1,0,1,0,0,0,0,0,7
6.5,4000,8,192.0,64,220.0,2,1,1,1,1,1,0,1,0,0,0,0,0,13
6.7,4500,8,188.0,128,220.0,9,1,1,1,1,1,0,1,1,1,1,0,1,13
6.67,5000,6,209.0,64,170.0,12,1,1,1,1,1,0,1,1,1,0,0,1,13
6.57,4200,8,194.0,128,500.0,8,1,1,1,1,1,0,1,1,0,0,0,0,13
6.2,4230,3,165.0,32,270.0,7,21,1,0,1,0,0,1,0,0,0,0,0,75
6.2,4000,3,168.0,32,60.0,9,21,0,0,1,0,0,1,0,0,0,0,0,75
6.44,4115,6,184.0,64,319.0,6,1,1,1,1,1,0,1,1,1,1,0,0,13
5.3,3000,2,150.0,16,110.0,9,1,0,0,1,0,0,1,0,0,0,0,0,73
6.65,5000,8,239.0,128,100.0,5,1,1,1,1,1,0,1,0,0,0,0,0,10
6.65,5000,16,239.0,256,510.0,5,1,1,1,1,1,0,1,0,0,0,0,0,10
6.7,3300,8,183.0,256,300.0,9,1,1,1,1,1,0,1,1,1,1,0,1,19
6.5,4300,6,191.0,64,150.0,8,1,1,1,1,1,0,1,0,1,0,0,0,13
6.5,4040,8,175.0,128,290.0,7,1,1,1,1,1,0,1,0,1,0,0,0,13
5.3,3000,2,150.0,16,150.0,9,1,0,0,1,0,0,1,0,0,0,0,0,73
6.8,4300,6,180.0,128,470.0,4,1,1,1,1,1,0,1,1,0,0,0,0,17
6.5,6000,4,209.0,32,95.988,8,1,1,0,1,0,0,1,0,0,0,0,0,77
6.4,4015,8,165.0,128,355.0,7,1,1,1,1,1,0,1,1,0,0,0,0,13
6.5,6000,8,203.0,128,110.0,9,1,1,1,1,1,0,1,0,0,0,0,0,13
6.67,4729,12,222.0,128,600.0,12,1,1,1,1,1,0,1,1,1,1,0,0,13
6.5,4000,8,161.0,128,250.0,7,1,1,1,1,1,0,1,0,1,0,0,0,13
6.5,5000,8,194.0,128,180.0,8,1,1,1,1,1,0,1,0,1,0,0,0,13
5.81,3140,6,143.0,128,330.0,1,1,1,1,1,1,0,1,0,1,0,0,0,10
6.53,5020,4,198.0,64,127.188,12,1,1,0,1,0,0,1,0,0,0,0,0,10
6.4,4025,8,180.0,128,1349.0,7,1,1,1,1,1,0,1,1,0,0,0,0,13
6.7,4300,8,192.0,128,850.0,9,1,0,1,1,1,1,1,1,1,1,0,1,13
6.7,4300,8,192.0,256,800.0,9,1,0,1,1,1,1,1,1,1,1,0,1,13
6.9,4500,8,208.0,256,261.0,9,1,0,1,1,1,1,1,1,1,1,0,1,48
6.9,4500,8,208.0,128,1250.0,9,1,0,1,1,1,1,1,1,1,1,0,1,48
7.6,4500,12,282.0,256,850.0,9,1,1,1,1,1,0,1,1,1,1,0,1,56
6.67,4500,8,213.0,128,250.0,12,1,1,1,1,1,0,1,1,0,0,0,1,13
6.67,4500,8,221.0,128,650.0,12,1,0,1,1,1,1,0,1,0,0,0,1,10
6.5,6000,4,209.0,32,110.0,8,1,1,0,1,0,0,1,0,0,0,0,0,76
6.5,4500,6,188.0,128,960.0,9,1,1,1,1,1,0,1,0,1,0,0,0,13
6.8,4300,6,187.0,128,270.0,4,1,1,1,1,1,0,1,1,0,0,0,0,17
6.5,5000,6,186.0,64,1000.0,7,1,1,0,1,0,0,1,0,0,0,0,0,77
5.7,3000,2,146.0,32,590.0,4,1,0,0,1,0,0,1,0,0,0,0,0,75
6.67,4000,6,193.0,128,150.0,4,1,1,1,1,1,0,1,0,0,0,0,0,13
6.53,5000,4,194.0,64,110.0,12,1,1,0,1,0,0,1,0,0,0,0,0,77
6.53,5000,4,196.0,32,100.0,12,1,1,0,1,0,0,1,0,0,0,0,0,77
6.7,7000,8,213.0,128,470.0,9,1,1,1,1,1,0,1,0,0,0,0,0,13
6.55,4500,8,184.0,128,470.0,8,1,1,1,1,1,0,0,1,1,0,0,0,13
6.4,4300,8,175.0,128,330.0,8,1,1,1,1,1,0,1,0,1,0,0,0,13
6.5,5000,8,189.0,64,120.0,8,1,1,1,1,1,0,0,1,0,0,0,0,77
6.43,4015,8,164.0,128,330.0,7,1,1,1,1,1,0,1,0,1,0,0,0,13
6.44,4015,8,163.0,64,230.0,7,1,1,0,1,0,0,1,0,0,0,0,0,13
6.6,5000,8,193.0,128,470.0,9,1,1,1,1,1,0,1,0,0,0,1,0,77
6.63,4200,8,197.0,128,210.0,3,1,1,1,1,1,0,1,0,0,0,0,0,13
6.5,5000,8,196.0,64,170.0,8,1,1,1,1,1,0,1,0,1,0,0,0,13
6.4,4500,8,182.0,128,340.0,8,1,1,1,1,1,0,1,0,1,0,0,0,13
6.6,5000,6,188.0,64,250.0,3,1,1,0,1,0,0,1,0,0,0,0,0,77
6.67,5160,8,215.0,64,260.0,12,1,1,1,1,1,0,1,1,1,0,0,1,13
6.63,4300,8,197.0,128,280.0,3,1,1,1,1,1,0,1,0,0,0,0,0,13
6.53,5000,6,198.0,64,125.988,12,1,1,0,1,0,0,1,0,0,0,0,0,10
6.53,5000,2,194.0,32,75.73,12,1,1,0,1,0,0,0,1,0,0,0,0,77
6.5,5000,8,186.0,64,120.0,7,1,1,0,1,0,0,1,0,0,0,0,0,77
6.3,4000,4,171.0,128,200.0,2,1,1,0,1,0,0,1,0,0,0,0,0,13
6.2,3000,3,169.0,32,360.0,4,1,1,0,1,0,0,1,0,0,0,0,0,75
6.8,4000,8,260.0,128,140.0,4,1,1,1,1,1,0,0,1,0,0,0,0,17
6.53,5000,4,194.0,64,113.988,12,1,1,0,1,0,0,1,0,0,0,0,0,77
5.7,3000,3,145.0,32,130.0,4,1,0,0,1,0,0,1,0,0,0,0,0,75
6.5,5000,8,188.0,64,180.0,8,1,1,0,1,0,0,1,0,0,0,0,0,77
6.1,4000,8,163.0,128,650.0,10,1,0,1,1,1,0,0,0,1,0,0,0,18
6.8,4000,4,220.0,128,850.0,4,1,1,0,1,0,0,1,0,0,0,0,0,17
6.6,4000,3,182.0,64,140.0,4,1,1,0,1,0,0,1,0,0,0,0,0,77
6.43,4300,8,169.0,128,390.0,7,1,1,1,1,1,0,1,0,1,0,0,0,13
6.5,6000,4,208.0,64,130.0,8,1,1,0,1,0,0,0,1,0,0,0,0,77
6.5,5000,6,188.0,64,160.0,8,1,1,0,1,0,0,1,0,0,0,0,0,77
6.5,5000,4,195.0,32,100.0,8,1,1,1,1,1,0,1,0,1,0,0,0,77
6.5,4500,8,191.0,64,170.0,8,1,1,1,1,1,0,1,1,0,0,0,0,13
6.67,6000,8,225.0,64,191.88,12,1,1,1,1,1,0,1,1,1,0,0,1,13
6.6,4000,4,186.0,64,290.0,4,1,1,0,1,0,0,1,0,0,0,0,0,77
6.6,4000,4,188.0,64,220.0,4,1,1,0,1,0,0,1,0,0,0,0,0,77
6.5,4500,8,190.0,128,299.99,9,1,0,1,1,1,0,0,1,0,0,0,0,13
6.5,4500,8,190.0,128,390.0,9,1,0,1,1,1,0,0,1,0,0,0,0,13
6.6,4000,4,186.0,64,240.0,4,1,1,0,1,0,0,1,0,0,0,0,0,77
6.67,5000,4,206.0,64,200.0,3,1,1,0,1,0,0,0,1,0,0,0,0,13
6.43,4015,8,164.0,128,168.92,7,1,1,1,1,1,0,1,0,1,0,0,0,13
6.5,5000,4,186.0,32,190.0,7,1,1,0,1,0,0,1,0,0,0,0,0,77
6.7,4000,6,202.0,128,340.0,4,1,1,1,1,1,0,1,0,0,0,0,0,13
6.57,4000,8,184.0,128,150.0,7,1,1,1,1,1,0,1,0,0,0,0,0,13
6.0,4080,8,151.0,128,238.0,1,3,1,1,1,1,0,1,1,1,1,0,0,10
6.67,5000,8,218.0,128,369.31,12,1,1,1,1,1,1,1,1,1,0,0,0,13
6.2,3885,6,168.0,128,380.0,1,3,1,1,1,1,0,1,1,1,1,0,0,10
6.67,5000,8,216.0,128,429.99,12,1,1,1,1,1,1,1,1,0,0,0,1,13
6.67,4820,6,214.0,64,322.99,12,1,1,1,1,1,0,1,1,1,1,0,1,13
6.43,4000,8,164.0,128,200.0,7,1,1,1,1,1,0,1,0,1,0,0,0,13
6.44,4015,6,163.0,128,270.0,7,1,1,0,1,0,0,1,0,0,0,0,0,13
6.43,5000,4,194.0,32,80.0,12,1,1,0,1,0,0,1,0,0,0,0,0,77
6.5,5000,8,196.0,64,250.0,8,1,1,1,1,1,0,1,0,1,0,0,0,13
6.4,6000,6,191.0,64,330.0,9,1,1,1,1,1,0,1,0,0,0,0,0,10
6.43,4000,8,164.0,128,370.0,7,1,1,1,1,1,0,1,0,1,0,0,0,13
6.5,5000,4,186.0,64,320.0,7,1,1,0,1,0,0,1,0,0,0,0,0,77
6.1,2815,6,189.0,128,567.86,0,30,0,1,1,1,0,1,1,1,1,0,0,22
6.1,2815,4,164.0,64,607.0,0,30,0,1,1,1,0,1,1,1,1,0,0,22
6.7,3687,6,228.0,128,1298.67,0,30,0,1,1,1,0,1,1,1,1,0,0,39
6.5,5000,4,189.0,128,130.0,8,1,1,1,1,1,0,0,1,0,0,0,0,77
6.5,5000,6,194.0,128,160.0,8,1,1,1,1,1,0,1,0,1,0,0,0,13
6.4,4300,8,175.0,128,310.0,8,1,1,1,1,1,0,1,0,1,0,0,0,13
5.4,2227,4,135.0,64,868.24,0,30,0,1,1,1,0,1,1,1,1,0,0,10
6.55,4500,8,188.0,128,269.0,6,3,1,1,1,1,0,1,1,1,1,0,0,13
6.4,6000,6,191.0,128,200.0,9,1,1,1,1,1,0,1,0,0,0,0,0,10
6.55,4500,12,187.0,256,640.0,6,3,1,1,1,1,0,1,1,1,1,0,0,13
6.52,4230,3,175.0,32,130.0,7,1,1,0,1,0,0,1,0,0,0,0,0,77
6.53,5000,4,205.0,64,90.0,5,1,1,0,1,0,0,1,0,0,0,0,0,76
6.5,4000,8,189.0,128,160.0,3,1,1,1,1,1,0,1,0,0,0,0,0,13
6.67,5000,4,206.0,64,230.0,3,1,1,0,1,0,0,0,1,0,0,0,0,13
6.76,4400,8,230.0,256,790.0,3,1,1,1,1,1,0,0,1,0,0,1,1,42
6.76,4400,8,212.0,128,630.0,3,1,1,1,1,1,0,0,1,0,0,1,1,42
6.76,4400,8,234.0,256,1400.0,3,1,1,1,1,1,0,0,1,0,0,1,1,42
6.53,4500,8,198.0,128,290.0,3,1,1,1,1,1,0,0,1,1,0,0,1,23
6.5,4200,8,188.0,128,680.0,3,1,1,1,1,1,0,1,1,1,1,0,1,11
6.52,5000,4,188.0,64,123.22,6,1,1,0,1,0,0,1,0,0,0,0,0,77
6.49,4300,6,190.0,128,226.72,6,1,1,1,1,1,0,1,0,1,0,0,0,13
6.67,5000,8,216.0,128,330.0,12,1,1,1,1,1,1,1,1,0,0,0,1,13
6.5,6000,4,209.0,32,110.0,8,1,1,0,1,0,0,1,0,0,0,0,0,77
6.67,5000,4,206.0,128,230.0,2,1,1,0,1,0,0,0,1,0,0,0,0,13
6.5,4040,8,177.0,128,260.0,7,1,1,0,1,0,0,1,0,0,0,0,0,13
6.5,5000,8,194.0,128,349.0,7,1,1,1,1,1,0,1,0,1,0,0,0,13
6.4,6000,4,191.0,64,190.0,9,1,1,1,1,1,0,1,0,0,0,0,0,10
6.52,4000,4,173.0,64,130.0,4,1,1,0,1,0,0,1,0,0,0,0,0,77
6.52,4000,4,173.0,128,140.0,4,1,1,0,1,0,0,1,0,0,0,0,0,77
6.53,3800,8,178.0,128,1400.0,3,1,1,1,1,1,0,1,0,0,0,0,0,13
6.5,5000,8,195.0,128,276.92,8,1,1,1,1,1,0,1,0,1,0,0,0,13
6.5,5000,4,196.0,16,230.0,9,1,1,0,1,0,0,1,0,0,0,0,0,77
6.53,6000,6,198.0,64,199.99,12,1,1,0,1,0,0,1,0,0,0,0,0,10
6.5,5000,6,205.0,32,80.0,9,1,1,0,1,0,0,1,0,0,0,0,0,77
6.53,5000,8,199.0,64,170.0,12,1,1,1,1,1,0,1,1,0,0,0,0,10
6.67,4820,8,215.0,128,370.0,12,1,1,1,1,1,0,1,1,0,0,0,0,13
6.53,6000,8,198.0,128,130.0,12,1,1,0,1,0,0,1,0,0,0,0,0,10
6.8,6000,4,221.0,64,130.0,5,1,1,0,1,0,0,0,1,0,0,0,0,79
6.5,5000,4,200.0,64,100.0,5,1,1,0,1,0,0,0,1,0,0,0,0,77
6.55,4350,8,173.0,128,529.0,7,3,1,1,1,1,0,1,0,1,0,0,0,13
6.43,4300,8,172.0,128,280.0,7,3,1,1,1,1,0,1,0,1,0,0,0,13
6.53,6000,6,198.0,64,120.0,12,1,1,0,1,0,0,1,0,0,0,0,0,10
6.52,4230,4,177.0,64,299.0,7,1,1,0,1,0,0,1,0,0,0,0,0,77
6.5,4040,8,175.0,128,169.0,7,1,1,1,1,1,0,1,0,1,0,0,0,13
6.5,6000,4,208.0,64,190.0,8,1,1,0,1,0,0,0,1,0,0,0,0,77
6.72,4000,8,184.0,128,410.0,3,1,1,1,1,1,0,0,1,0,0,0,1,35
6.57,3800,8,169.0,128,160.0,3,1,1,1,1,1,0,0,1,0,0,0,1,10
6.67,5000,8,206.0,128,330.0,3,1,1,0,1,0,0,0,1,0,0,0,0,13
6.55,4500,8,184.0,128,250.0,7,3,1,1,1,1,0,1,1,1,1,0,0,13
6.81,4600,6,196.0,128,792.43,12,3,1,1,1,1,1,1,1,1,1,0,0,51
6.4,4310,8,171.0,128,240.0,7,3,1,1,1,1,0,1,1,0,0,1,1,13
6.67,4820,8,214.0,128,250.0,12,1,1,1,1,1,0,1,1,1,0,0,1,13
6.5,5000,4,196.0,32,220.0,9,1,1,0,1,0,0,1,0,0,0,0,0,77
6.4,4310,8,176.0,128,190.0,8,1,1,1,1,1,0,1,0,1,0,0,0,13
6.53,5000,6,199.0,64,163.98,12,1,1,1,1,1,0,1,1,0,0,0,0,10
6.53,6000,6,198.0,64,189.99,12,1,1,0,1,0,0,1,0,0,0,0,0,10
6.5,5000,8,205.0,64,100.0,9,3,0,1,1,1,0,1,0,1,0,0,0,77
6.8,5000,16,227.0,128,539.47,9,3,0,1,1,1,1,1,1,1,1,0,1,51
6.5,5000,8,188.0,128,410.0,7,3,1,0,1,0,0,1,0,0,0,0,0,13
6.2,4000,8,169.0,128,240.45,9,3,0,1,1,1,1,1,1,1,1,0,1,13
6.7,4800,8,200.0,128,443.89,9,3,0,1,1,1,1,1,1,1,1,0,1,13
6.5,5000,2,190.0,32,90.0,8,1,1,0,1,0,0,1,0,0,0,0,0,77
