inches,battery,ram(GB),weight(g),storage(GB),price(USD),brand_encoded,os_encoded,battery_type_encoded,video_720p_encoded,video_1080p_encoded,video_4K_encoded,video_8K_encoded,video_30fps_encoded,video_60fps_encoded,video_120fps_encoded,video_240fps_encoded,video_480fps_encoded,video_960fps_encoded,resolution_encoded
6.72,4000,8,189.0,128,460.0,2,1,1,1,1,1,0,0,0,0,0,0,0,35
6.5,5000,8,186.0,128,500.0,7,3,1,0,1,0,0,1,0,0,0,0,0,77
6.5,5000,4,206.0,32,146.98,9,1,1,0,1,0,0,1,0,0,0,0,0,77
6.5,5000,3,206.0,32,169.0,9,1,1,0,1,0,0,1,0,0,0,0,0,77
6.4,4310,8,176.0,128,230.0,8,1,1,1,1,1,0,1,0,1,0,0,0,13
6.5,6000,6,221.0,64,666.9,9,3,1,0,1,0,0,1,0,0,0,0,0,77
6.5,5000,6,186.0,128,160.0,8,3,1,1,1,1,0,0,1,0,0,0,0,77
6.7,7000,8,218.0,128,130.0,9,3,1,1,1,1,0,1,0,0,0,0,0,13
8.0,4500,8,295.0,256,600.0,3,1,1,1,1,1,0,0,1,0,0,0,0,65
6.55,5000,6,201.0,128,180.0,4,1,1,0,1,0,0,1,0,0,0,0,0,84
6.55,5000,4,201.0,128,170.0,4,1,1,0,1,0,0,1,0,0,0,0,0,84
6.55,5000,4,201.0,64,160.0,4,1,1,0,1,0,0,1,0,0,0,0,0,84
6.7,7000,8,218.0,128,270.0,9,3,1,1,1,1,0,1,0,0,0,0,0,13
6.5,6000,4,205.0,32,435.0,8,1,1,0,1,0,0,1,0,0,0,0,0,77
6.5,5000,8,196.0,64,200.0,8,1,1,1,1,1,0,1,0,1,0,0,0,13
6.67,4520,6,196.0,128,280.0,12,3,1,1,1,1,0,1,1,0,0,0,1,13
6.67,4520,6,196.0,128,360.0,12,3,1,1,1,1,1,1,1,0,0,0,1,13
6.67,4520,12,196.0,256,470.0,12,3,1,1,1,1,1,1,1,0,0,0,1,13
6.43,4300,8,172.0,128,310.0,7,3,1,1,1,1,0,1,0,1,0,0,0,13
6.4,5000,8,184.0,64,274.44,9,3,0,0,1,0,0,1,0,0,0,0,0,13
6.1,3800,8,175.0,128,2300.0,3,1,1,1,1,1,0,0,1,0,0,0,1,10
8.01,5020,16,317.0,256,1300.0,12,1,1,1,1,1,1,1,1,0,0,0,0,60
6.43,5000,8,178.0,64,179.0,12,3,1,1,1,1,0,1,1,1,0,0,1,13
6.67,5020,8,193.0,64,199.0,12,3,1,1,1,1,0,1,1,0,0,0,0,13
6.5,5000,8,190.0,64,176.4,12,3,1,0,1,0,0,1,0,0,0,0,0,13
6.43,5000,6,178.0,64,249.99,12,3,1,1,1,1,0,1,1,0,0,0,0,13
6.67,5020,8,192.0,64,220.0,12,3,1,1,1,1,0,1,1,1,0,0,1,13
6.67,5020,8,192.0,64,180.0,12,3,1,1,1,1,0,1,1,1,0,0,1,13
5.3,3000,4,172.0,64,215.98,9,3,0,0,1,0,0,1,0,0,0,0,0,73
6.43,4500,8,186.0,128,349.99,8,3,1,1,1,1,0,1,1,1,1,0,0,13
6.43,4310,8,172.0,128,260.0,7,3,1,1,1,1,0,1,0,1,0,0,0,13
6.5,5000,4,190.0,32,141.04,8,1,1,0,1,0,0,1,0,0,0,0,0,77
6.43,4310,8,173.0,128,370.0,7,3,1,1,1,1,0,1,0,1,0,0,0,13
6.43,4310,8,172.0,128,200.0,7,3,1,1,1,1,0,1,0,1,0,0,0,13
6.67,4780,8,208.0,128,430.0,12,3,1,1,1,1,1,1,1,1,0,0,0,10
6.5,4200,8,188.0,128,500.0,3,1,1,1,1,1,0,0,0,0,0,0,0,11
6.43,4300,8,172.0,128,250.0,7,3,1,1,1,1,0,1,0,1,0,0,0,13
6.55,4500,12,184.0,128,275.0,7,3,1,1,1,1,0,0,1,0,0,0,0,13
6.7,4500,8,193.0,128,300.0,7,3,1,1,1,1,0,1,1,1,1,0,0,52
6.7,4500,8,193.0,256,250.0,7,3,1,1,1,1,0,1,1,1,1,0,0,52
6.5,4500,8,189.0,128,364.88,9,3,1,1,1,1,0,1,1,0,0,0,0,13
6.7,5000,8,203.0,128,449.9,9,3,0,1,1,1,0,1,1,0,0,0,0,13
6.5,4500,8,189.0,128,349.0,9,3,1,1,1,1,0,1,1,0,0,0,0,13
6.43,4310,8,172.0,128,130.0,7,3,1,1,1,1,0,1,0,1,0,0,0,13
6.67,4520,8,196.0,128,380.0,12,3,1,1,1,1,0,1,1,0,0,0,1,13
6.67,5160,8,215.0,128,274.09,12,3,1,1,1,1,0,1,1,1,1,0,1,13
6.57,3800,8,169.0,128,390.0,2,1,1,1,1,1,0,0,1,0,0,0,1,10
6.55,4500,8,189.0,128,308.0,6,1,1,1,1,1,0,1,1,1,1,0,0,13
6.55,4500,8,192.0,128,304.2,6,3,1,1,1,1,1,1,1,1,1,0,0,13
6.43,4310,8,172.0,128,260.0,7,3,1,1,1,1,0,1,0,1,0,0,0,13
6.7,4500,8,197.0,128,372.4,6,3,1,1,1,1,1,1,1,1,1,0,0,52
6.5,6000,4,209.0,64,140.0,8,3,1,0,1,0,0,1,0,0,0,0,0,77
6.67,4500,6,210.0,128,930.0,12,3,1,1,1,1,0,1,1,1,1,0,1,13
6.67,4500,8,220.0,128,500.0,12,3,1,1,1,1,0,1,1,1,1,0,1,13
6.57,4500,8,198.0,128,320.0,11,3,1,1,1,1,0,1,0,0,0,0,0,15
6.4,4500,8,176.0,128,550.0,8,3,1,1,1,1,0,1,1,0,0,1,1,13
6.4,5000,8,177.0,64,178.9,8,3,1,1,1,1,0,1,0,1,0,0,0,13
6.51,5000,6,192.0,64,311.88,7,1,1,0,1,0,0,1,0,0,0,0,0,77
6.81,5000,8,234.0,256,1500.0,12,3,1,1,1,1,1,0,1,0,0,0,0,51
6.55,4250,8,157.0,64,478.13,12,3,1,1,1,1,0,1,0,1,0,0,0,13
6.67,4520,8,196.0,128,525.0,12,3,1,1,1,1,1,1,1,0,0,0,1,13
6.55,4250,8,159.0,64,271.8,12,3,1,1,1,1,0,1,0,1,0,0,0,13
6.81,5000,8,208.0,128,561.25,12,3,1,1,1,1,1,0,1,0,0,0,0,51
6.43,4500,6,179.0,128,260.0,8,3,1,1,1,1,0,0,1,0,0,1,0,13
6.5,5000,8,185.0,128,210.0,8,3,1,0,1,0,0,1,0,0,0,0,0,13
6.43,5000,6,175.0,128,255.0,7,3,1,0,1,0,0,1,0,0,0,0,0,13
6.55,4500,8,170.0,128,310.0,8,3,1,1,1,1,0,0,1,0,0,0,0,13
6.43,4310,8,173.0,128,161.88,7,3,1,1,1,1,0,1,0,0,0,0,0,13
6.5,5000,4,196.0,32,100.0,9,1,1,0,1,0,0,1,0,0,0,0,0,77
6.5,5000,8,190.0,128,600.0,7,3,1,0,1,0,0,1,0,0,0,0,0,13
6.43,5000,8,175.0,128,405.99,7,3,1,0,1,0,0,1,0,0,0,0,0,13
6.5,6000,4,221.0,64,130.0,9,3,1,0,1,0,0,1,0,0,0,0,0,77
6.92,5500,18,259.0,128,880.0,5,3,1,1,1,1,1,1,1,1,1,0,0,17
6.92,5500,16,259.0,256,800.0,5,3,1,1,1,1,1,1,1,1,1,0,0,17
6.7,4500,6,176.0,128,520.0,9,3,1,1,1,1,0,1,1,1,1,0,0,51
6.52,4230,4,177.0,64,220.0,7,1,1,0,1,0,0,1,0,0,0,0,0,77
6.5,4500,12,186.0,256,495.0,10,3,1,1,1,1,0,0,0,1,0,0,0,55
6.1,4500,8,168.0,128,589.99,10,3,1,1,1,1,0,0,0,1,0,0,0,18
6.5,5000,4,190.0,64,517.28,7,3,1,0,1,0,0,1,0,0,0,0,0,13
6.0,4500,6,169.0,128,746.0,10,3,1,1,1,1,0,1,0,0,0,0,0,18
6.43,4310,8,173.0,128,300.0,7,3,1,1,1,1,0,1,0,0,0,0,0,13
6.5,5000,4,212.0,32,428.47,9,3,1,0,1,0,0,1,0,0,0,0,0,77
6.6,5000,8,191.0,128,170.0,2,1,1,0,1,0,0,1,0,0,0,0,0,77
6.5,5000,8,185.0,64,405.0,8,3,1,0,1,0,0,1,0,0,0,0,0,13
6.53,5000,4,198.0,64,100.0,12,1,1,0,1,0,0,1,0,0,0,0,0,10
6.5,5000,6,185.0,128,130.0,8,3,1,0,1,0,0,1,0,0,0,0,0,13
6.5,5000,8,189.0,128,170.0,8,3,1,1,1,1,0,1,1,0,0,0,0,13
6.43,4500,8,179.0,128,210.0,8,3,1,1,1,1,0,0,1,0,0,0,0,13
6.67,4520,8,196.0,128,359.988,12,3,1,1,1,1,0,1,1,0,0,0,1,13
6.67,4520,8,196.0,128,479.988,12,3,1,1,1,1,1,1,1,0,0,0,1,13
6.62,4400,8,196.0,128,350.0,11,3,1,1,1,1,0,1,0,0,0,0,0,13
6.52,5000,8,198.0,64,110.0,2,1,1,0,1,0,0,1,0,0,0,0,0,77
6.72,4000,8,184.0,128,600.0,3,1,1,1,1,1,0,0,1,0,0,0,1,35
6.52,5000,8,189.0,128,151.9,7,3,1,0,1,0,0,1,0,0,0,0,0,77
6.44,4000,8,171.0,128,350.0,11,3,1,1,1,1,0,1,1,0,0,0,0,13
6.43,4310,8,173.0,128,215.0,7,3,1,1,1,1,0,1,0,1,0,0,0,13
6.44,4000,8,176.0,128,350.0,11,3,1,1,1,1,0,1,1,0,0,0,0,13
6.44,4000,8,176.0,128,350.0,11,3,1,1,1,1,0,1,1,0,0,0,0,13
6.67,5065,6,205.0,128,260.0,12,3,1,1,1,1,0,1,1,1,0,0,1,13
6.6,5000,8,190.0,128,220.0,9,3,1,1,1,1,0,1,0,0,0,1,0,77
6.58,5000,8,185.0,128,350.0,11,3,1,0,1,0,0,1,0,0,0,0,0,15
6.43,4300,8,172.0,128,330.0,7,3,1,1,1,1,0,1,0,1,0,0,0,13
6.5,5000,2,190.0,32,90.0,8,1,1,0,1,0,0,1,0,0,0,0,0,77
6.51,5000,3,191.0,32,350.0,11,3,1,0,1,0,0,1,0,0,0,0,0,77
6.53,3800,8,179.0,128,270.0,2,1,1,1,1,1,0,1,0,0,0,0,0,13
6.5,5000,6,192.0,64,445.0,8,3,1,1,1,1,0,1,0,1,0,0,0,13
6.58,5000,4,193.0,128,240.0,11,3,1,0,1,0,0,1,0,0,0,0,0,15
6.5,5000,6,190.0,64,188.41,12,3,1,0,1,0,0,1,0,0,0,0,0,13
6.6,4500,8,199.0,128,260.0,9,3,1,1,1,1,0,1,0,1,0,0,0,15
6.56,4200,8,176.0,128,269.0,11,3,1,1,1,1,0,1,0,0,0,0,0,11
6.43,4500,8,179.0,256,290.0,8,3,1,1,1,1,0,0,1,0,0,1,0,13
6.3,4000,4,190.0,64,179.0,12,3,1,0,1,0,0,0,0,1,0,0,0,10
6.43,4500,8,174.0,128,230.0,8,3,1,1,1,1,0,0,1,0,0,0,0,13
6.6,5000,8,193.0,128,200.0,12,3,1,1,1,1,0,1,1,1,0,0,1,13
6.5,5000,6,185.0,64,219.98,8,3,1,0,1,0,0,1,0,0,0,0,0,13
6.55,4500,8,177.0,128,170.0,7,3,1,1,1,1,0,1,1,0,0,0,0,13
6.43,4300,8,182.0,128,264.61,7,3,1,1,1,1,0,1,1,0,0,0,0,13
6.55,4500,8,188.0,128,260.0,7,3,1,1,1,1,0,0,1,1,0,0,0,13
6.43,4500,8,179.0,128,310.0,8,3,1,1,1,1,0,0,1,0,0,1,0,13
6.4,5000,6,186.0,64,310.14,9,3,1,0,1,0,0,1,0,0,0,0,0,77
6.6,5000,8,203.0,64,229.0,9,3,1,0,0,0,0,1,0,0,0,0,0,13
6.53,4500,8,190.0,128,270.0,11,1,1,1,1,1,0,1,1,0,0,0,0,10
6.51,5000,6,191.0,128,212.4,11,3,1,0,1,0,0,1,0,0,0,0,0,77
6.5,6000,4,209.0,64,239.95,8,3,1,0,1,0,0,0,1,0,0,0,0,77
6.58,5000,8,189.0,128,120.0,11,3,1,0,1,0,0,0,1,0,0,0,0,15
6.44,4000,8,170.0,128,230.0,11,3,1,1,1,1,0,1,1,0,0,0,0,13
6.43,4500,6,170.0,128,455.0,6,3,1,1,1,1,0,1,0,1,0,0,0,13
6.57,4300,6,175.0,128,455.0,2,3,1,1,1,1,0,1,1,0,0,0,0,10
6.78,4000,8,191.0,128,310.0,2,3,1,1,1,1,0,1,1,0,0,0,0,12
6.72,4000,8,187.0,256,480.0,2,3,1,1,1,1,0,1,1,0,0,0,0,35
6.5,5000,4,200.0,32,130.0,8,2,1,0,1,0,0,1,0,0,0,0,0,77
6.49,5000,4,189.0,64,149.99,6,3,1,0,1,0,0,1,0,0,0,0,0,13
6.4,6000,8,180.0,64,269.99,9,3,0,0,1,0,0,1,0,0,0,0,0,13
6.51,5000,3,191.0,32,221.88,11,3,1,0,1,0,0,1,0,0,0,0,0,77
6.5,5000,4,200.0,128,120.0,5,3,1,0,1,0,0,1,0,0,0,0,0,77
6.44,4000,8,165.0,128,240.0,11,3,1,1,1,1,0,1,0,0,0,0,0,13
6.56,4200,8,191.0,128,290.0,11,3,1,1,1,1,1,1,1,0,0,0,0,11
6.52,5000,4,190.0,32,89.988,8,3,1,0,1,0,0,1,0,0,0,0,0,77
6.6,4000,8,179.0,128,240.0,2,3,1,0,1,0,0,1,0,0,0,0,0,13
6.4,6000,6,203.0,64,170.0,9,3,1,0,1,0,0,1,0,0,0,0,0,77
6.67,4300,8,190.0,128,246.68,3,1,1,0,1,0,0,1,0,0,0,0,0,11
6.58,5000,8,190.0,128,460.0,11,3,1,0,1,0,0,1,0,0,0,0,0,15
6.44,4050,8,173.0,128,650.0,11,3,1,1,1,1,0,1,0,0,0,0,0,13
6.44,4050,8,173.0,128,310.89,11,3,1,1,1,1,0,1,0,0,0,0,0,13
6.58,5000,8,185.0,128,190.0,11,3,1,0,1,0,0,1,0,0,0,0,0,15
6.52,5000,4,190.0,32,309.99,7,3,1,0,1,0,0,1,0,0,0,0,0,77
6.5,5000,6,190.0,64,170.0,12,3,1,0,1,0,0,1,0,0,0,0,0,13
6.4,4310,8,173.0,128,520.0,7,3,1,1,1,1,0,1,0,1,0,0,0,13
6.4,6000,6,192.0,64,130.0,9,3,1,1,1,1,0,1,1,1,1,0,0,10
6.55,4500,8,183.0,128,380.0,8,3,1,1,1,1,0,0,1,0,0,0,0,13
6.43,4300,8,174.0,128,499.0,8,3,1,1,1,1,0,1,1,0,0,0,0,13
6.43,4500,6,189.0,128,299.0,6,3,1,1,1,1,0,1,0,1,0,0,0,13
6.67,5065,8,205.0,128,239.988,12,3,1,1,1,1,0,1,1,1,0,0,1,13
6.5,5000,8,188.0,128,160.0,7,3,1,0,1,0,0,1,0,0,0,0,0,13
6.4,4310,8,173.0,128,175.95,7,3,1,1,1,1,0,1,0,1,0,0,0,13
6.6,5000,8,193.0,128,309.52,12,3,1,1,1,1,0,1,0,1,0,0,0,13
6.6,4000,8,179.0,128,250.0,3,1,1,0,1,0,0,1,0,0,0,0,0,13
6.6,4000,8,179.0,128,200.0,2,3,1,0,1,0,0,1,0,0,0,0,0,13
6.57,3800,8,169.0,128,420.0,3,3,1,1,1,1,0,0,1,0,0,0,1,10
6.5,5000,4,205.0,32,249.0,9,3,1,0,1,0,0,1,0,0,0,0,0,77
6.67,4500,8,225.0,128,660.0,12,3,1,1,1,1,1,0,1,0,0,1,0,13
6.7,3300,8,183.0,128,613.0,9,3,1,1,1,1,0,1,1,1,1,0,1,20
7.6,4400,12,271.0,256,835.0,9,3,1,1,1,1,0,1,1,1,1,0,1,56
6.76,4600,12,236.0,512,1070.0,2,3,1,1,1,1,0,0,1,0,0,0,0,42
6.76,4600,8,203.0,128,670.0,2,3,1,1,1,1,0,0,1,0,0,0,0,42
6.5,5000,6,205.0,64,160.0,9,3,1,0,1,0,0,1,0,0,0,0,0,77
6.76,4600,8,212.0,256,800.0,2,3,1,1,1,1,0,0,1,0,0,0,0,42
6.67,4300,8,192.0,128,250.0,2,3,1,1,1,1,0,1,0,0,0,0,0,11
6.52,5000,4,190.0,64,329.0,7,3,1,0,1,0,0,1,0,0,0,0,0,77
6.5,4500,8,189.0,128,334.0,9,3,0,1,1,1,0,1,1,0,0,0,0,13
6.56,4350,8,200.0,128,240.0,11,3,1,1,1,1,0,1,0,0,0,0,0,11
6.34,4680,6,183.0,128,357.61,1,3,1,1,1,1,0,1,1,1,1,0,0,13
6.78,4500,8,205.0,256,370.0,11,3,1,0,1,0,1,1,0,0,0,0,0,51
6.5,5000,4,196.0,32,149.0,9,3,1,0,1,0,0,1,0,0,0,0,0,77
6.5,5000,6,181.0,64,135.52,12,3,1,0,1,0,0,1,0,0,0,0,0,13
6.51,5000,4,182.0,64,500.0,11,3,1,0,1,0,0,1,0,0,0,0,0,77
6.0,4500,6,169.0,64,370.0,10,3,1,1,1,1,0,1,0,0,0,0,0,18
6.58,5000,8,182.0,64,120.0,11,3,1,0,1,0,0,1,0,0,0,0,0,15
6.5,5000,8,205.0,128,220.0,9,3,0,1,1,1,0,1,0,0,0,0,0,77
6.52,5000,2,200.0,32,90.0,5,1,0,0,1,0,0,1,0,0,0,0,0,77
6.51,5000,6,200.0,64,150.0,5,3,1,0,1,0,0,0,1,0,0,0,0,77
6.5,6000,6,192.0,64,140.0,12,3,1,0,1,0,0,1,0,0,0,0,0,13
6.6,5000,4,185.0,64,150.0,3,1,1,0,1,0,0,1,0,0,0,0,0,77
6.6,5000,6,194.0,64,149.99,8,3,1,0,1,0,0,1,0,0,0,0,0,16
6.78,4500,8,209.0,256,660.0,11,3,1,1,1,1,1,1,1,0,0,0,0,51
6.56,4450,8,183.0,128,120.0,11,3,1,1,1,1,0,0,1,0,0,0,0,11
6.56,4400,8,181.0,128,500.0,11,3,1,1,1,1,0,0,1,0,0,0,0,11
6.55,4500,12,188.0,256,145.0,7,3,1,1,1,1,0,0,1,1,0,0,0,13
6.5,5000,8,191.0,128,269.988,8,3,1,0,1,0,0,1,0,0,0,0,0,13
6.4,5000,6,186.0,64,243.38,9,3,1,0,1,0,0,1,0,0,0,0,0,77
6.7,4352,6,240.0,128,897.62,0,31,0,1,1,1,0,1,1,1,1,0,0,39
5.4,2438,4,141.0,128,684.0,0,31,0,1,1,1,0,1,1,1,1,0,0,10
6.1,3240,4,174.0,128,648.0,0,31,0,1,1,1,0,1,1,1,1,0,0,22
6.1,3095,6,204.0,128,1580.09,0,31,0,1,1,1,0,1,1,1,1,0,0,22
6.55,4250,8,158.0,128,319.03,12,3,1,1,1,1,0,1,1,1,0,0,1,13
6.67,5000,8,203.0,128,329.9,12,3,1,1,1,1,0,1,0,0,0,0,0,13
6.67,5000,8,204.0,128,389.9,12,3,1,1,1,1,1,1,1,0,0,0,0,13
6.5,5000,6,200.0,64,123.18,8,3,1,0,1,0,0,1,0,0,0,0,0,77
6.51,5000,6,182.0,128,167.88,11,3,1,0,1,0,0,1,0,0,0,0,0,77
6.62,5000,8,199.0,128,278.0,8,3,1,1,1,1,0,1,1,0,0,0,0,13
6.67,5000,8,193.0,128,188.988,11,3,1,1,1,1,0,0,1,0,0,0,0,13
6.5,5000,4,195.0,32,90.0,8,3,1,0,1,0,0,1,0,0,0,0,0,77
6.5,6000,4,207.0,64,125.988,8,3,1,0,1,0,0,0,1,0,0,0,0,77
6.7,5000,8,173.0,128,398.94,9,3,0,1,1,1,0,1,1,0,0,0,0,13
6.53,5000,6,194.0,64,110.0,12,1,1,0,1,0,0,1,0,0,0,0,0,77
6.43,4500,8,180.0,128,350.0,7,3,1,1,1,1,0,1,0,1,0,0,0,13
6.55,4500,8,166.0,128,350.0,12,3,1,1,1,1,0,1,1,1,0,0,1,13
6.43,5000,6,175.0,128,560.0,7,3,1,0,1,0,0,1,0,0,0,0,0,13
6.53,5000,3,194.0,32,89.988,12,1,1,0,1,0,0,0,1,0,0,0,0,77
6.53,5000,4,194.0,64,94.788,12,1,1,0,1,0,0,1,0,0,0,0,0,77
6.6,5000,8,203.0,128,240.0,9,3,1,0,0,0,0,1,0,0,0,0,0,15
6.53,5000,4,194.0,32,80.16,12,1,1,0,1,0,0,1,0,0,0,0,0,77
6.51,5000,6,193.0,64,399.28,7,3,1,0,1,0,0,1,0,0,0,0,0,77
6.67,5020,6,209.0,64,143.988,12,1,1,1,1,1,0,1,1,1,0,0,1,13
6.58,5000,4,191.0,128,560.0,11,3,1,0,1,0,0,1,0,0,0,0,0,15
6.51,5000,6,192.0,64,520.0,11,3,1,0,1,0,0,1,0,0,0,0,0,77
6.67,4500,8,220.0,256,650.0,12,3,1,1,1,1,0,1,1,1,1,0,1,13
6.62,4500,8,198.0,128,789.0,6,3,1,1,1,1,0,1,1,1,1,0,0,13
6.67,4500,8,210.0,128,360.0,12,3,1,1,1,1,0,1,1,1,1,0,1,13
6.51,5000,2,190.0,32,720.0,11,3,1,0,1,0,0,1,0,0,0,0,0,77
6.44,4000,8,175.0,128,1040.0,11,3,1,1,1,1,0,1,0,0,0,0,0,13
6.4,4614,8,207.0,128,339.96,1,4,0,1,1,1,0,1,1,1,1,0,0,13
6.43,4500,8,186.0,128,260.0,8,3,1,1,1,1,0,0,1,0,0,1,0,13
6.6,5000,8,199.0,128,200.0,8,3,1,1,1,1,0,1,1,0,0,0,0,16
6.7,5003,12,210.0,128,336.0,1,4,0,1,1,1,0,1,1,1,1,0,0,49
6.67,5000,8,193.0,128,250.0,11,3,1,1,1,1,0,0,1,0,0,0,0,13
6.58,5000,8,189.0,128,320.0,11,3,1,1,1,1,0,1,1,0,0,0,0,15
6.58,5000,8,189.0,128,180.0,11,3,1,1,1,1,0,1,1,0,0,0,0,15
6.59,5000,8,199.0,128,360.0,7,3,1,1,1,1,0,1,0,1,0,0,0,16
6.44,4000,8,166.0,128,110.0,11,3,1,0,1,0,0,1,0,0,0,0,0,13
6.67,4300,8,192.0,128,285.0,2,3,1,0,1,0,0,1,0,0,0,0,0,11
6.5,5000,6,189.0,128,230.0,7,3,1,0,1,0,0,1,0,0,0,0,0,77
6.67,4300,8,192.0,128,240.0,2,3,1,1,1,1,0,1,0,0,0,0,0,11
6.5,4500,12,211.0,512,998.0,10,3,1,1,1,1,0,0,0,1,0,0,0,55
6.52,5000,8,190.0,128,469.0,7,3,1,0,1,0,0,1,0,0,0,0,0,77
6.67,4500,8,204.0,128,259.99,12,3,1,1,1,1,0,1,1,1,0,0,1,13
6.6,5000,8,195.0,128,140.0,12,3,1,0,1,0,0,0,1,0,0,0,0,13
6.67,5160,8,207.0,128,220.0,12,3,1,1,1,1,0,1,1,1,0,0,1,13
6.7,4000,8,175.0,128,190.0,2,3,1,0,1,0,0,1,0,0,0,0,0,12
7.09,5000,8,228.0,128,320.0,2,3,1,1,1,1,0,1,0,0,0,0,0,7
6.52,4230,8,175.0,32,220.0,7,3,1,0,1,0,0,1,0,0,0,0,0,77
6.44,4050,8,172.0,128,240.0,11,3,1,1,1,1,0,1,0,0,0,0,0,13
6.51,5000,4,179.0,32,300.0,11,3,1,0,1,0,0,1,0,0,0,0,0,77
6.6,5000,8,195.0,64,200.43,12,3,1,0,1,0,0,0,1,0,0,0,0,13
6.58,4100,8,175.0,128,230.0,11,3,1,0,1,0,0,1,0,0,0,0,0,15
6.6,5000,8,187.0,256,290.0,8,3,1,1,1,1,0,1,1,0,0,0,0,16
6.5,5000,2,211.0,32,98.78,9,3,0,0,1,0,0,1,0,0,0,0,0,77
6.51,5000,4,179.0,64,240.0,11,3,1,0,1,0,0,1,0,0,0,0,0,77
6.53,4500,8,190.0,128,120.0,11,1,1,1,1,1,0,1,1,0,0,0,0,10
6.43,5000,8,175.0,128,192.82,7,3,1,0,1,0,0,1,0,0,0,0,0,13
6.58,4100,8,175.0,256,220.0,11,3,1,0,1,0,0,1,0,0,0,0,0,15
6.44,4050,8,172.0,128,140.0,11,3,1,1,1,1,0,1,0,0,0,0,0,13
